iso3,district_id,district_name,region,year,pf_incidence_rate,pf_incidence_min,pf_incidence_max,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
BEN,BEN.10.2_1,Adjohoun,Ouémé,2011,0.31833,0.28761,0.34945,1255.3,952.6,-30.71,26.11,30.44,23.47,82.8
BEN,BEN.10.2_1,Adjohoun,Ouémé,2012,0.3102,0.28073,0.34311,1443.3,1014.4,157.29,26.02,30.2,23.53,83.49
BEN,BEN.10.2_1,Adjohoun,Ouémé,2013,0.29851,0.26944,0.33381,1025.4,711.9,-260.61,26.23,30.36,23.69,82.64
BEN,BEN.10.2_1,Adjohoun,Ouémé,2014,0.29909,0.27023,0.33281,1492.8,1097.8,206.79,26.13,30.17,23.73,84.4
BEN,BEN.10.2_1,Adjohoun,Ouémé,2015,0.31614,0.28702,0.35214,1212.3,879.1,-73.71,26.2,30.5,23.54,81.54
BEN,BEN.10.2_1,Adjohoun,Ouémé,2016,0.35132,0.32089,0.39316,1464.0,1105.7,177.99,26.55,30.93,23.96,82.84
BEN,BEN.10.2_1,Adjohoun,Ouémé,2017,0.37317,0.34132,0.41032,1318.9,933.6,32.89,26.62,31.61,23.68,83.52
BEN,BEN.10.2_1,Adjohoun,Ouémé,2018,0.40675,0.37037,0.43925,1416.7,1108.5,130.69,26.51,31.54,23.44,83.61
BEN,BEN.10.2_1,Adjohoun,Ouémé,2019,0.43879,0.40036,0.46737,1562.6,1240.8,276.59,26.71,31.56,23.76,84.64
BEN,BEN.10.2_1,Adjohoun,Ouémé,2020,0.43579,0.39951,0.46222,1228.2,1016.7,-57.81,26.61,31.81,23.4,82.26
BEN,BEN.10.2_1,Adjohoun,Ouémé,2021,0.43416,0.40214,0.45992,1295.3,1096.2,9.29,26.84,32.06,23.7,82.62
BEN,BEN.10.2_1,Adjohoun,Ouémé,2022,0.41412,0.38442,0.44628,1065.9,910.1,-220.11,26.28,31.92,22.89,81.76
BEN,BEN.10.2_1,Adjohoun,Ouémé,2023,0.39252,0.36366,0.42347,1302.1,1019.1,16.09,26.72,32.39,23.34,82.19
BEN,BEN.10.2_1,Adjohoun,Ouémé,2024,0.36693,0.33908,0.40037,1137.1,817.7,-148.91,26.98,32.59,23.63,81.14
BEN,BEN.10.2_1,Adjohoun,Ouémé,2025,0.32878,0.30278,0.36048,1004.5,774.7,-281.51,26.89,31.44,23.88,82.2
BEN,BEN.10.3_1,Aguégués,Ouémé,2000,0.49921,0.44092,0.53041,1226.6,974.1,-105.45,26.35,29.25,24.52,83.33
BEN,BEN.10.3_1,Aguégués,Ouémé,2001,0.52594,0.46701,0.55779,1272.0,888.8,-60.05,26.3,29.06,24.56,83.86
BEN,BEN.10.3_1,Aguégués,Ouémé,2002,0.5336,0.4736,0.56321,1330.6,954.5,-1.45,26.36,29.19,24.5,83.77
BEN,BEN.10.3_1,Aguégués,Ouémé,2003,0.52501,0.45866,0.55769,1267.5,773.9,-64.55,26.64,29.41,24.85,84.04
BEN,BEN.10.3_1,Aguégués,Ouémé,2004,0.51678,0.44377,0.5501,1246.7,865.1,-85.35,26.46,29.22,24.71,84.34
BEN,BEN.10.3_1,Aguégués,Ouémé,2005,0.49691,0.4149,0.53015,1147.9,824.9,-184.15,26.58,29.34,24.79,83.68
BEN,BEN.10.3_1,Aguégués,Ouémé,2006,0.44771,0.35719,0.48163,1342.3,990.0,10.25,26.66,29.32,24.94,84.0
BEN,BEN.10.3_1,Aguégués,Ouémé,2007,0.40029,0.31101,0.43772,1273.3,980.8,-58.75,26.56,29.54,24.57,82.42
BEN,BEN.10.3_1,Aguégués,Ouémé,2008,0.35995,0.26101,0.40038,1484.5,1147.6,152.45,26.51,29.47,24.55,82.66
BEN,BEN.10.3_1,Aguégués,Ouémé,2009,0.35225,0.24413,0.38974,1157.6,887.5,-174.45,26.6,29.37,24.84,83.83
BEN,BEN.10.3_1,Aguégués,Ouémé,2010,0.34472,0.25751,0.37764,1283.8,971.4,-48.25,26.9,29.62,25.15,83.81
BEN,BEN.10.3_1,Aguégués,Ouémé,2011,0.3309,0.2695,0.35905,1194.2,912.2,-137.85,26.48,29.32,24.64,83.43
BEN,BEN.10.3_1,Aguégués,Ouémé,2012,0.32413,0.26585,0.35658,1414.1,1036.3,82.05,26.38,29.12,24.63,84.05
BEN,BEN.10.3_1,Aguégués,Ouémé,2013,0.30342,0.24716,0.33238,953.4,653.8,-378.65,26.51,29.2,24.75,83.75
BEN,BEN.10.3_1,Aguégués,Ouémé,2014,0.29013,0.23605,0.31755,1552.5,1171.1,220.45,26.49,29.15,24.79,84.91
BEN,BEN.10.3_1,Aguégués,Ouémé,2015,0.29061,0.23425,0.31448,1138.8,819.0,-193.25,26.49,29.32,24.61,82.81
BEN,BEN.10.3_1,Aguégués,Ouémé,2016,0.31116,0.24815,0.33492,1298.5,985.7,-33.55,26.81,29.7,25.0,84.15
BEN,BEN.10.3_1,Aguégués,Ouémé,2017,0.32912,0.26177,0.35475,1661.3,1150.4,329.25,26.91,30.16,24.89,85.33
BEN,BEN.10.3_1,Aguégués,Ouémé,2018,0.36349,0.29032,0.39122,1546.5,1140.2,214.45,26.85,30.11,24.71,85.25
BEN,BEN.10.3_1,Aguégués,Ouémé,2019,0.39737,0.3182,0.42584,1737.2,1281.6,405.15,27.05,30.2,24.97,85.96
BEN,BEN.10.3_1,Aguégués,Ouémé,2020,0.4003,0.32283,0.42715,1363.8,1096.0,31.75,26.83,30.28,24.65,84.6
BEN,BEN.10.3_1,Aguégués,Ouémé,2021,0.39971,0.32308,0.42616,1557.5,1191.9,225.45,27.03,30.26,24.94,85.05
BEN,BEN.10.3_1,Aguégués,Ouémé,2022,0.37875,0.30666,0.40431,1376.7,1084.3,44.65,26.53,30.03,24.25,84.21
BEN,BEN.10.3_1,Aguégués,Ouémé,2023,0.35758,0.28849,0.38171,1609.9,1243.7,277.85,27.03,30.63,24.68,84.09
BEN,BEN.10.3_1,Aguégués,Ouémé,2024,0.33278,0.26695,0.35782,1245.3,906.3,-86.75,27.33,31.07,24.98,82.56
BEN,BEN.10.3_1,Aguégués,Ouémé,2025,0.30122,0.24461,0.32364,950.9,685.3,-381.15,27.23,30.28,25.18,82.72
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2000,0.42342,0.3937,0.44556,1226.6,974.1,-21.49,26.11,30.1,23.73,83.2
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2001,0.44194,0.40993,0.46791,1272.0,888.8,23.91,26.03,29.83,23.79,83.95
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2002,0.44944,0.42085,0.47581,1330.6,954.5,82.51,26.09,29.94,23.71,83.79
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2003,0.44384,0.41444,0.46616,1267.5,773.9,19.41,26.35,30.13,24.05,84.23
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2004,0.44589,0.41713,0.46466,1246.7,865.1,-1.39,26.18,29.97,23.94,84.49
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2005,0.44319,0.41655,0.45946,1147.9,824.9,-100.19,26.32,30.1,24.01,83.62
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2006,0.42018,0.39606,0.44667,1342.3,990.0,94.21,26.36,29.98,24.18,84.36
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2007,0.39003,0.36578,0.42416,1273.3,980.8,25.21,26.29,30.38,23.72,82.31
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2008,0.3339,0.30835,0.36485,1484.5,1147.6,236.41,26.21,30.29,23.68,82.77
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2009,0.29516,0.26899,0.3196,1157.6,887.5,-90.49,26.36,30.12,24.09,83.8
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2010,0.29216,0.26781,0.31392,1283.8,971.4,35.71,26.63,30.37,24.37,83.96
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2011,0.2899,0.26575,0.30754,1194.2,912.2,-53.89,26.19,30.08,23.81,83.54
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2012,0.28019,0.25722,0.29527,1414.1,1036.3,166.01,26.1,29.84,23.86,84.21
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2013,0.26002,0.23867,0.27423,953.4,653.8,-294.69,26.28,29.98,23.99,83.6
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2014,0.25251,0.23288,0.26707,1552.5,1171.1,304.41,26.21,29.84,24.06,85.11
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2015,0.2575,0.23964,0.27584,1138.8,819.0,-109.29,26.26,30.15,23.83,82.48
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2016,0.28334,0.26495,0.30573,1298.5,985.7,50.41,26.6,30.59,24.26,83.78
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2017,0.30608,0.28924,0.32979,1214.2,876.0,-33.89,26.76,30.83,24.32,83.91
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2018,0.34242,0.32575,0.36836,1204.9,934.0,-43.19,26.68,30.78,24.12,83.74
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2019,0.37589,0.35724,0.40406,1358.6,1000.5,110.51,26.88,30.88,24.33,84.57
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2020,0.3819,0.36533,0.40891,1176.6,982.1,-71.49,26.76,31.15,24.0,82.46
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2021,0.37905,0.36232,0.40465,1150.5,911.9,-97.59,26.93,31.14,24.29,83.0
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2022,0.3556,0.33832,0.37955,1157.7,931.8,-90.39,26.39,30.97,23.48,82.23
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2023,0.33338,0.31559,0.35466,1372.7,1054.5,124.61,26.87,31.56,23.94,82.33
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2024,0.30805,0.29017,0.3283,1109.8,788.1,-138.29,27.1,31.8,24.2,81.37
BEN,BEN.10.4_1,Akpro-Missérété,Ouémé,2025,0.27759,0.26149,0.29518,1121.0,823.5,-127.09,26.88,30.71,24.31,82.89
BEN,BEN.10.5_1,Avrankou,Ouémé,2000,0.38787,0.36169,0.41084,1381.9,1106.2,-38.3,26.2,30.19,23.83,83.21
BEN,BEN.10.5_1,Avrankou,Ouémé,2001,0.406,0.37978,0.428,1344.7,928.2,-75.5,26.12,29.92,23.88,83.96
BEN,BEN.10.5_1,Avrankou,Ouémé,2002,0.41753,0.39069,0.43869,1473.4,1062.3,53.2,26.18,30.03,23.8,83.8
BEN,BEN.10.5_1,Avrankou,Ouémé,2003,0.4153,0.38939,0.43585,1386.2,859.0,-34.0,26.44,30.22,24.14,84.24
BEN,BEN.10.5_1,Avrankou,Ouémé,2004,0.42472,0.3996,0.44587,1382.6,960.1,-37.6,26.27,30.06,24.03,84.5
BEN,BEN.10.5_1,Avrankou,Ouémé,2005,0.42967,0.40492,0.45362,1279.1,927.1,-141.1,26.42,30.19,24.1,83.62
BEN,BEN.10.5_1,Avrankou,Ouémé,2006,0.41571,0.39039,0.44444,1533.3,1140.8,113.1,26.45,30.07,24.27,84.37
BEN,BEN.10.5_1,Avrankou,Ouémé,2007,0.39234,0.3661,0.4232,1463.1,1163.9,42.9,26.38,30.47,23.81,82.32
BEN,BEN.10.5_1,Avrankou,Ouémé,2008,0.35817,0.33245,0.38873,1626.6,1255.7,206.4,26.3,30.39,23.77,82.78
BEN,BEN.10.5_1,Avrankou,Ouémé,2009,0.33257,0.3059,0.36043,1319.6,1027.2,-100.6,26.45,30.21,24.18,83.81
BEN,BEN.10.5_1,Avrankou,Ouémé,2010,0.29727,0.27137,0.3209,1430.2,1088.8,10.0,26.72,30.46,24.46,83.97
BEN,BEN.10.5_1,Avrankou,Ouémé,2011,0.27115,0.2475,0.29272,1316.3,1002.9,-103.9,26.28,30.17,23.9,83.55
BEN,BEN.10.5_1,Avrankou,Ouémé,2012,0.26506,0.24438,0.28477,1592.7,1177.9,172.5,26.19,29.93,23.95,84.22
BEN,BEN.10.5_1,Avrankou,Ouémé,2013,0.25297,0.23628,0.2703,1102.5,761.8,-317.7,26.37,30.07,24.08,83.61
BEN,BEN.10.5_1,Avrankou,Ouémé,2014,0.25414,0.24056,0.27031,1608.7,1197.4,188.5,26.3,29.93,24.15,85.12
BEN,BEN.10.5_1,Avrankou,Ouémé,2015,0.26994,0.25789,0.28569,1266.4,919.3,-153.8,26.35,30.24,23.92,82.49
BEN,BEN.10.5_1,Avrankou,Ouémé,2016,0.3027,0.29272,0.3181,1504.4,1164.1,84.2,26.7,30.69,24.35,83.79
BEN,BEN.10.5_1,Avrankou,Ouémé,2017,0.33103,0.32342,0.34533,1484.4,1051.5,64.2,26.58,30.82,23.99,84.31
BEN,BEN.10.5_1,Avrankou,Ouémé,2018,0.37249,0.36494,0.38754,1563.0,1203.8,142.8,26.47,30.72,23.8,84.39
BEN,BEN.10.5_1,Avrankou,Ouémé,2019,0.40864,0.40045,0.42224,1683.0,1238.0,262.8,26.67,30.85,24.02,85.17
BEN,BEN.10.5_1,Avrankou,Ouémé,2020,0.41133,0.40402,0.42433,1510.5,1268.2,90.3,26.56,31.12,23.68,83.07
BEN,BEN.10.5_1,Avrankou,Ouémé,2021,0.40203,0.39436,0.41608,1436.1,1158.8,15.9,26.71,31.1,23.92,83.74
BEN,BEN.10.5_1,Avrankou,Ouémé,2022,0.37209,0.36242,0.38744,1322.1,1077.1,-98.1,26.17,30.99,23.06,82.74
BEN,BEN.10.5_1,Avrankou,Ouémé,2023,0.34542,0.3354,0.36108,1512.0,1198.4,91.8,26.63,31.57,23.5,82.97
BEN,BEN.10.5_1,Avrankou,Ouémé,2024,0.31713,0.30708,0.33219,1243.6,909.6,-176.6,26.9,31.88,23.82,81.83
BEN,BEN.10.5_1,Avrankou,Ouémé,2025,0.28561,0.27692,0.29884,1158.8,849.2,-261.4,26.72,30.79,24.06,83.39
BEN,BEN.10.6_1,Bonou,Ouémé,2000,0.43465,0.4027,0.47022,1257.9,1007.7,19.92,26.26,31.18,23.23,80.16
BEN,BEN.10.6_1,Bonou,Ouémé,2001,0.42933,0.39445,0.46762,1249.8,891.8,11.82,26.17,30.89,23.3,81.0
BEN,BEN.10.6_1,Bonou,Ouémé,2002,0.4338,0.39312,0.46884,1381.9,983.0,143.92,26.2,31.02,23.17,80.94
BEN,BEN.10.6_1,Bonou,Ouémé,2003,0.44554,0.40169,0.4828,1284.3,805.6,46.32,26.48,31.19,23.57,81.51
BEN,BEN.10.6_1,Bonou,Ouémé,2004,0.47369,0.43094,0.50497,1301.5,919.5,63.52,26.32,31.05,23.47,81.61
BEN,BEN.10.6_1,Bonou,Ouémé,2005,0.51095,0.46054,0.53576,1167.1,832.9,-70.88,26.49,31.21,23.56,80.51
BEN,BEN.10.6_1,Bonou,Ouémé,2006,0.53783,0.47805,0.56522,1382.1,1034.9,144.12,26.47,31.05,23.68,81.68
BEN,BEN.10.6_1,Bonou,Ouémé,2007,0.53645,0.47204,0.56746,1250.6,959.2,12.62,26.4,31.43,23.16,79.3
BEN,BEN.10.6_1,Bonou,Ouémé,2008,0.5093,0.43758,0.54617,1512.0,1172.3,274.02,26.34,31.37,23.11,79.63
BEN,BEN.10.6_1,Bonou,Ouémé,2009,0.47093,0.39698,0.509,1166.3,904.4,-71.68,26.53,31.33,23.59,80.69
BEN,BEN.10.6_1,Bonou,Ouémé,2010,0.4037,0.34008,0.42917,1258.3,951.4,20.32,26.79,31.51,23.91,81.05
BEN,BEN.10.6_1,Bonou,Ouémé,2011,0.34051,0.2927,0.36306,1255.3,952.6,17.32,26.31,31.17,23.26,80.65
BEN,BEN.10.6_1,Bonou,Ouémé,2012,0.30643,0.27217,0.33483,1443.3,1014.4,205.32,26.2,30.86,23.34,81.6
BEN,BEN.10.6_1,Bonou,Ouémé,2013,0.27712,0.25166,0.31005,1025.4,711.9,-212.58,26.48,31.19,23.55,80.34
BEN,BEN.10.6_1,Bonou,Ouémé,2014,0.27108,0.24834,0.30199,1492.8,1097.8,254.82,26.33,30.88,23.57,82.45
BEN,BEN.10.6_1,Bonou,Ouémé,2015,0.29164,0.26564,0.32112,1212.3,879.1,-25.68,26.45,31.27,23.4,78.97
BEN,BEN.10.6_1,Bonou,Ouémé,2016,0.33268,0.29997,0.3641,1464.0,1105.7,226.02,26.8,31.68,23.83,80.51
BEN,BEN.10.6_1,Bonou,Ouémé,2017,0.35425,0.32053,0.38314,1201.9,876.7,-36.08,26.61,31.77,23.57,82.45
BEN,BEN.10.6_1,Bonou,Ouémé,2018,0.38177,0.34787,0.41055,1257.6,1002.0,19.62,26.5,31.72,23.32,82.5
BEN,BEN.10.6_1,Bonou,Ouémé,2019,0.4105,0.37596,0.43572,1421.7,1100.0,183.72,26.69,31.71,23.61,83.69
BEN,BEN.10.6_1,Bonou,Ouémé,2020,0.40839,0.37795,0.4319,986.7,830.5,-251.28,26.67,32.16,23.23,80.62
BEN,BEN.10.6_1,Bonou,Ouémé,2021,0.41492,0.38386,0.43616,1060.7,878.3,-177.28,26.9,32.46,23.56,81.2
BEN,BEN.10.6_1,Bonou,Ouémé,2022,0.40729,0.3755,0.43024,981.5,831.1,-256.48,26.36,32.29,22.78,80.11
BEN,BEN.10.6_1,Bonou,Ouémé,2023,0.39206,0.35764,0.41325,1247.8,999.8,9.82,26.77,32.66,23.28,80.78
BEN,BEN.10.6_1,Bonou,Ouémé,2024,0.36965,0.33607,0.39261,1028.5,795.0,-209.48,26.99,32.83,23.51,79.97
BEN,BEN.10.6_1,Bonou,Ouémé,2025,0.338,0.30372,0.35878,896.2,697.5,-341.78,26.71,31.19,23.72,82.65
BEN,BEN.10.7_1,Dangbo,Ouémé,2000,0.47985,0.43699,0.50775,1226.6,974.1,-20.56,26.38,30.33,24.08,83.37
BEN,BEN.10.7_1,Dangbo,Ouémé,2001,0.49853,0.45466,0.53176,1272.0,888.8,24.84,26.3,30.07,24.14,84.1
BEN,BEN.10.7_1,Dangbo,Ouémé,2002,0.50332,0.45678,0.542,1330.6,954.5,83.44,26.37,30.21,24.07,83.89
BEN,BEN.10.7_1,Dangbo,Ouémé,2003,0.49652,0.45419,0.53156,1267.5,773.9,20.34,26.63,30.41,24.41,84.28
BEN,BEN.10.7_1,Dangbo,Ouémé,2004,0.50115,0.46207,0.53376,1246.7,865.1,-0.46,26.46,30.23,24.29,84.57
BEN,BEN.10.7_1,Dangbo,Ouémé,2005,0.49794,0.46351,0.52603,1147.9,824.9,-99.26,26.6,30.36,24.35,83.72
BEN,BEN.10.7_1,Dangbo,Ouémé,2006,0.46953,0.44491,0.49479,1342.3,990.0,95.14,26.64,30.25,24.53,84.43
BEN,BEN.10.7_1,Dangbo,Ouémé,2007,0.4314,0.41835,0.45077,1273.3,980.8,26.14,26.57,30.63,24.09,82.47
BEN,BEN.10.7_1,Dangbo,Ouémé,2008,0.3777,0.36298,0.39622,1484.5,1147.6,237.34,26.5,30.55,24.05,82.87
BEN,BEN.10.7_1,Dangbo,Ouémé,2009,0.33594,0.32353,0.35708,1157.6,887.5,-89.56,26.63,30.39,24.42,83.85
BEN,BEN.10.7_1,Dangbo,Ouémé,2010,0.32382,0.30762,0.34508,1283.8,971.4,36.64,26.9,30.63,24.72,84.09
BEN,BEN.10.7_1,Dangbo,Ouémé,2011,0.32307,0.30486,0.34423,1194.2,912.2,-52.96,26.47,30.34,24.16,83.65
BEN,BEN.10.7_1,Dangbo,Ouémé,2012,0.32064,0.29435,0.34356,1414.1,1036.3,166.94,26.38,30.12,24.2,84.29
BEN,BEN.10.7_1,Dangbo,Ouémé,2013,0.30688,0.27565,0.32706,953.4,653.8,-293.76,26.56,30.24,24.34,83.65
BEN,BEN.10.7_1,Dangbo,Ouémé,2014,0.30317,0.27053,0.32135,1552.5,1171.1,305.34,26.49,30.1,24.4,85.19
BEN,BEN.10.7_1,Dangbo,Ouémé,2015,0.31184,0.27946,0.33007,1138.8,819.0,-108.36,26.53,30.4,24.18,82.63
BEN,BEN.10.7_1,Dangbo,Ouémé,2016,0.33971,0.30785,0.35719,1298.5,985.7,51.34,26.88,30.82,24.6,83.87
BEN,BEN.10.7_1,Dangbo,Ouémé,2017,0.3583,0.33208,0.37578,1209.3,871.2,-37.86,26.77,30.77,24.42,84.11
BEN,BEN.10.7_1,Dangbo,Ouémé,2018,0.39169,0.36682,0.41035,1182.4,942.1,-64.76,26.69,30.72,24.24,83.98
BEN,BEN.10.7_1,Dangbo,Ouémé,2019,0.4248,0.4019,0.4436,1410.4,1078.5,163.24,26.9,30.78,24.5,84.89
BEN,BEN.10.7_1,Dangbo,Ouémé,2020,0.42295,0.40528,0.43942,1105.5,942.7,-141.66,26.71,30.93,24.14,83.12
BEN,BEN.10.7_1,Dangbo,Ouémé,2021,0.42367,0.40578,0.44018,1267.9,1011.0,20.74,26.91,30.96,24.44,83.5
BEN,BEN.10.7_1,Dangbo,Ouémé,2022,0.40293,0.38324,0.41885,1150.7,938.2,-96.46,26.35,30.73,23.63,82.84
BEN,BEN.10.7_1,Dangbo,Ouémé,2023,0.38061,0.36005,0.39698,1379.6,1068.5,132.44,26.83,31.3,24.09,83.07
BEN,BEN.10.7_1,Dangbo,Ouémé,2024,0.35367,0.33517,0.3685,1182.7,862.4,-64.46,27.1,31.63,24.34,81.93
BEN,BEN.10.7_1,Dangbo,Ouémé,2025,0.31726,0.30107,0.33065,953.4,709.1,-293.76,27.02,30.64,24.57,82.51
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2000,0.36162,0.33104,0.38232,1226.6,974.1,-149.0,26.38,29.34,24.49,82.61
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2001,0.3799,0.34779,0.40318,1272.0,888.8,-103.6,26.32,29.14,24.54,83.19
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2002,0.38958,0.35809,0.41212,1330.6,954.5,-45.0,26.37,29.23,24.46,83.2
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2003,0.38061,0.35104,0.39967,1267.5,773.9,-108.1,26.65,29.44,24.81,83.5
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2004,0.37914,0.34977,0.39672,1246.7,865.1,-128.9,26.47,29.27,24.68,83.76
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2005,0.36994,0.33917,0.38633,1147.9,824.9,-227.7,26.59,29.4,24.76,83.08
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2006,0.33805,0.30953,0.35642,1342.3,990.0,-33.3,26.67,29.35,24.92,83.42
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2007,0.30802,0.28148,0.32733,1273.3,980.8,-102.3,26.57,29.61,24.5,81.74
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2008,0.26855,0.25103,0.28343,1484.5,1147.6,108.9,26.51,29.53,24.48,82.05
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2009,0.25063,0.23862,0.27339,1157.6,887.5,-218.0,26.62,29.42,24.82,83.22
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2010,0.23844,0.21932,0.25502,1283.8,971.4,-91.8,26.93,29.7,25.11,83.11
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2011,0.22801,0.20384,0.24285,1194.2,912.2,-181.4,26.49,29.37,24.59,82.83
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2012,0.22337,0.20239,0.23552,1414.1,1036.3,38.5,26.4,29.16,24.6,83.46
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2013,0.21011,0.19346,0.21961,953.4,653.8,-422.2,26.52,29.26,24.71,83.19
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2014,0.20723,0.19362,0.21456,1552.5,1171.1,176.9,26.5,29.17,24.79,84.36
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2015,0.21551,0.20388,0.2218,1138.8,819.0,-236.8,26.49,29.37,24.56,82.24
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2016,0.23913,0.22888,0.24479,1298.5,985.7,-77.1,26.82,29.76,24.97,83.62
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2017,0.26209,0.25395,0.2673,1768.3,1223.9,392.7,26.73,30.48,24.33,84.51
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2018,0.29791,0.29044,0.304,1712.1,1329.5,336.5,26.63,30.37,24.16,84.61
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2019,0.32929,0.3217,0.33503,1865.9,1366.9,490.3,26.83,30.52,24.35,85.21
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2020,0.33507,0.32703,0.34139,1672.3,1382.7,296.7,26.67,30.75,23.95,83.43
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2021,0.32954,0.31892,0.33747,1621.2,1276.6,245.6,26.86,30.74,24.26,83.89
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2022,0.30554,0.29288,0.31457,1451.5,1139.1,75.9,26.31,30.57,23.45,83.11
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2023,0.28324,0.27142,0.29126,1645.7,1266.7,270.1,26.75,31.2,23.79,83.14
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2024,0.25958,0.24725,0.2682,1297.0,937.8,-78.6,27.05,31.61,24.09,81.81
BEN,BEN.10.8_1,Porto-Novo,Ouémé,2025,0.23589,0.22519,0.24291,1147.4,764.5,-228.2,26.87,30.62,24.38,83.5
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2000,0.41993,0.33692,0.48409,1226.6,974.1,-16.13,26.48,28.64,24.94,82.11
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2001,0.45008,0.36123,0.51393,1272.0,888.8,29.27,26.44,28.5,25.0,82.49
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2002,0.46296,0.37508,0.52332,1330.6,954.5,87.87,26.49,28.59,24.92,82.62
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2003,0.45409,0.36931,0.5126,1267.5,773.9,24.77,26.77,28.81,25.28,82.82
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2004,0.44536,0.36847,0.50137,1246.7,865.1,3.97,26.58,28.63,25.15,83.08
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2005,0.42532,0.3562,0.479,1147.9,824.9,-94.83,26.69,28.75,25.22,82.57
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2006,0.37712,0.31882,0.42491,1342.3,990.0,99.57,26.81,28.77,25.37,82.56
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2007,0.33396,0.28506,0.3795,1273.3,980.8,30.57,26.7,28.92,25.02,81.14
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2008,0.28347,0.23542,0.34354,1484.5,1147.6,241.77,26.65,28.85,25.01,81.34
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2009,0.25899,0.20345,0.33761,1157.6,887.5,-85.13,26.72,28.79,25.27,82.68
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2010,0.25875,0.20216,0.3244,1283.8,971.4,41.07,27.05,29.07,25.56,82.38
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2011,0.26138,0.2091,0.30849,1194.2,912.2,-48.53,26.62,28.73,25.09,82.16
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2012,0.25953,0.21121,0.30256,1414.1,1036.3,171.37,26.52,28.54,25.05,82.78
BEN,BEN.10.9_1,Sèmè-Kpodji,Ouémé,2013,0.24633,0.20464,0.28398,953.4,653.8,-289.33,26.6,28.59,25.15,82.79
