iso3,district_id,district_name,region,year,precipitation_sum_mm,rainy_season_precip_mm,precip_anomaly_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_mean
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2016,855.4,752.0,46.65,28.39,34.19,23.16,52.86
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2017,602.3,570.1,-206.45,28.2,33.85,23.37,50.62
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2018,776.8,707.7,-31.95,27.7,33.11,23.13,56.26
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2019,984.6,953.6,175.85,27.83,33.33,23.16,55.93
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2020,981.0,885.0,172.25,27.95,33.57,23.18,53.13
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2021,740.4,724.7,-68.35,28.23,33.8,23.46,52.15
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2022,1013.9,940.2,205.15,27.09,32.72,22.3,54.81
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2023,783.3,728.5,-25.45,27.79,33.47,22.96,55.05
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2024,1035.9,990.5,227.15,27.8,33.54,23.01,53.87
GHA,GHA_GHA13.2_2,Jirapa,UpperWest,2025,871.9,809.8,63.15,27.82,33.79,23.05,56.5
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2000,766.7,749.9,-25.36,27.45,33.41,22.04,53.07
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2001,814.0,777.5,21.94,27.87,33.97,22.37,50.49
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2002,674.0,638.6,-118.06,28.36,34.34,22.98,50.87
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2003,961.5,904.9,169.44,28.0,33.86,22.75,54.26
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2004,607.3,497.0,-184.76,28.23,34.25,22.79,52.92
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2005,763.1,657.9,-28.96,28.15,33.98,22.92,54.08
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2006,693.3,647.5,-98.76,28.12,34.11,22.75,51.56
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2007,610.4,547.9,-181.66,28.04,34.06,22.67,50.66
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2008,692.7,671.2,-99.36,27.49,33.58,21.99,51.02
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2009,770.5,729.0,-21.56,28.01,33.95,22.78,54.97
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2010,897.2,834.5,105.14,27.99,33.79,22.76,56.21
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2011,757.1,701.7,-34.96,27.85,33.66,22.59,54.34
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2012,734.2,656.3,-57.86,27.72,33.55,22.54,54.18
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2013,660.5,575.5,-131.56,28.14,33.99,22.96,54.19
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2014,650.5,609.1,-141.56,28.25,34.06,23.05,53.91
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2015,784.9,763.0,-7.16,28.25,34.18,22.87,50.65
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2016,758.4,685.0,-33.66,28.51,34.34,23.25,51.94
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2017,541.0,518.6,-251.06,28.39,34.12,23.47,49.02
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2018,772.6,715.3,-19.46,27.94,33.37,23.35,54.75
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2019,998.9,958.0,206.84,28.04,33.61,23.26,54.26
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2020,1046.3,966.6,254.24,28.18,33.83,23.36,51.72
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2021,805.0,793.5,12.94,28.4,33.97,23.59,51.2
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2022,1018.2,972.7,226.14,27.36,33.06,22.49,52.91
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2023,821.5,757.9,29.44,28.11,33.88,23.16,53.05
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2024,1164.8,1142.0,372.74,28.19,34.05,23.28,51.64
GHA,GHA_GHA13.3_2,Lambussie-Karni,UpperWest,2025,829.0,792.8,36.94,28.0,33.86,23.16,55.9
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2000,759.0,743.2,-19.5,27.43,33.45,21.9,53.62
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2001,807.2,772.3,28.7,27.87,34.01,22.26,50.79
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2002,670.3,623.5,-108.2,28.41,34.42,22.94,51.02
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2003,981.5,925.6,203.0,28.02,33.94,22.67,54.55
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2004,597.8,489.4,-180.7,28.3,34.38,22.74,52.84
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2005,733.1,643.5,-45.4,28.18,34.05,22.9,54.25
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2006,683.8,644.9,-94.7,28.17,34.22,22.69,51.68
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2007,625.0,559.8,-153.5,28.06,34.12,22.59,50.87
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2008,711.3,690.2,-67.2,27.52,33.66,21.91,51.2
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2009,717.8,687.5,-60.7,28.0,33.99,22.68,55.31
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2010,920.5,854.8,142.0,27.91,33.77,22.59,56.85
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2011,692.5,648.2,-86.0,27.93,33.81,22.56,54.13
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2012,755.3,669.5,-23.2,27.66,33.53,22.44,54.82
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2013,628.2,551.4,-150.3,28.18,34.05,22.93,54.21
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2014,633.6,599.3,-144.9,28.29,34.14,23.0,53.97
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2015,745.0,723.8,-33.5,28.26,34.2,22.81,50.94
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2016,709.2,648.2,-69.3,28.57,34.46,23.2,51.87
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2017,600.8,575.9,-177.7,28.52,34.41,23.34,49.78
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2018,740.4,684.3,-38.1,28.04,33.62,23.18,55.45
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2019,1056.1,1011.0,277.6,28.07,33.86,23.07,55.15
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2020,954.2,883.1,175.7,28.09,33.95,22.99,53.31
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2021,694.4,681.8,-84.1,28.29,34.13,23.18,52.71
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2022,1008.6,945.5,230.1,27.18,33.13,22.08,55.14
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2023,829.9,755.6,51.4,27.82,33.74,22.7,55.57
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2024,1096.1,1073.0,317.6,28.04,34.17,22.85,53.4
GHA,GHA_GHA13.4_2,Lawra,UpperWest,2025,889.4,835.3,110.9,28.04,34.17,23.03,56.23
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2000,726.8,694.7,-58.62,27.24,33.02,21.97,55.7
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2001,648.0,616.8,-137.42,27.72,33.67,22.34,52.28
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2002,707.1,645.0,-78.32,28.05,33.77,22.9,54.33
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2003,1090.0,992.7,304.58,27.69,33.39,22.6,57.31
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2004,556.4,443.8,-229.02,27.88,33.72,22.63,56.33
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2005,793.6,673.6,8.18,27.89,33.61,22.84,56.63
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2006,648.4,594.1,-137.02,28.0,33.86,22.75,54.16
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2007,650.8,566.6,-134.62,27.87,33.78,22.62,52.96
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2008,823.8,794.6,38.38,27.42,33.36,22.06,53.16
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2009,832.3,750.9,46.88,27.72,33.56,22.67,58.33
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2010,924.9,832.4,139.48,27.72,33.41,22.66,58.86
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2011,801.6,730.2,16.18,27.62,33.26,22.6,57.07
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2012,775.3,699.7,-10.12,27.41,33.04,22.45,57.35
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2013,655.3,563.2,-130.12,27.85,33.55,22.82,56.91
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2014,627.3,587.3,-158.12,27.91,33.55,22.9,57.21
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2015,709.5,678.8,-75.92,28.06,33.86,22.83,53.05
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2016,790.4,697.7,4.98,28.26,34.0,23.13,54.53
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2017,574.4,528.1,-211.02,28.2,33.76,23.42,52.16
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2018,770.3,694.5,-15.12,27.55,32.87,23.05,58.02
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2019,978.8,920.4,193.38,27.78,33.22,23.15,57.3
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2020,1063.3,945.5,277.88,27.95,33.49,23.24,54.34
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2021,725.5,694.8,-59.92,28.25,33.77,23.49,53.44
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2022,986.6,851.9,201.18,27.0,32.6,22.27,56.39
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2023,831.2,768.6,45.78,27.69,33.34,22.85,56.78
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2024,954.2,901.1,168.78,27.98,33.75,23.18,54.2
GHA,GHA_GHA13.5_2,Nadowli-Kaleo,UpperWest,2025,775.2,712.4,-10.22,28.07,33.83,23.24,56.73
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2000,759.0,743.2,-15.45,27.72,33.81,22.14,52.23
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2001,807.2,772.3,32.75,28.11,34.3,22.43,49.87
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2002,670.3,623.5,-104.15,28.62,34.71,23.12,49.94
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2003,981.5,925.6,207.05,28.26,34.24,22.88,53.47
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2004,597.8,489.4,-176.65,28.56,34.69,22.97,51.6
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2005,733.1,643.5,-41.35,28.43,34.36,23.08,53.24
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2006,683.8,644.9,-90.65,28.38,34.48,22.86,50.68
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2007,625.0,559.8,-149.45,28.28,34.37,22.78,49.9
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2008,711.3,690.2,-63.15,27.69,33.87,22.05,50.35
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2009,717.8,687.5,-56.65,28.32,34.33,22.93,53.72
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2010,920.5,854.8,146.05,28.23,34.15,22.85,55.46
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2011,692.5,648.2,-81.95,28.21,34.17,22.76,52.78
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2012,755.3,669.5,-19.15,27.97,33.91,22.66,53.48
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2013,628.2,551.4,-146.25,28.49,34.43,23.17,52.8
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2014,633.6,599.3,-140.85,28.54,34.44,23.19,52.85
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2015,745.0,723.8,-29.45,28.51,34.51,23.01,49.84
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2016,709.2,648.2,-65.25,28.87,34.81,23.45,50.64
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2017,541.9,520.8,-232.55,28.56,34.52,23.36,48.88
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2018,751.7,703.2,-22.75,28.14,33.77,23.32,54.45
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2019,981.9,948.1,207.45,28.14,33.89,23.13,54.32
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2020,1008.4,946.9,233.95,28.27,34.11,23.2,52.03
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2021,749.5,743.9,-24.95,28.51,34.32,23.43,51.28
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2022,986.3,922.9,211.85,27.47,33.38,22.37,53.16
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2023,849.9,781.2,75.45,28.19,34.16,23.01,53.31
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2024,1025.0,1001.1,250.55,28.33,34.46,23.11,51.69
GHA,GHA_GHA13.6_2,Nandom,UpperWest,2025,869.9,828.1,95.45,28.15,34.36,23.1,55.08
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2000,812.1,792.7,15.08,27.62,33.34,22.46,53.72
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2001,780.1,756.4,-16.92,28.07,34.03,22.69,50.54
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2002,747.4,685.8,-49.62,28.37,34.16,23.16,52.2
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2003,914.3,859.8,117.28,28.16,33.8,23.09,54.72
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2004,582.0,487.0,-215.02,28.37,34.18,23.11,53.47
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2005,876.0,786.8,78.98,28.35,34.06,23.28,54.34
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2006,700.9,668.7,-96.12,28.33,34.12,23.13,51.87
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2007,681.1,625.0,-115.92,28.15,33.97,22.97,51.71
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2008,731.3,715.6,-65.72,27.68,33.54,22.41,51.62
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2009,737.0,711.6,-60.02,28.46,34.26,23.33,54.3
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2010,890.3,838.1,93.28,28.25,33.87,23.19,56.12
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2011,711.4,668.5,-85.62,28.14,33.77,23.03,54.46
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2012,843.3,749.3,46.28,27.95,33.6,22.95,55.02
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2013,677.0,595.5,-120.02,28.31,33.97,23.32,55.09
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2014,745.6,679.8,-51.42,28.36,33.98,23.38,55.07
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2015,856.8,841.9,59.78,28.5,34.33,23.26,50.84
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2016,781.3,714.8,-15.72,28.66,34.37,23.54,52.78
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2017,571.8,548.4,-225.22,28.11,33.6,23.27,50.52
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2018,757.3,698.1,-39.72,27.58,32.82,23.12,56.33
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2019,966.1,931.9,169.08,27.88,33.13,23.36,55.59
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2020,945.3,880.9,148.28,27.97,33.31,23.31,52.99
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2021,689.2,676.9,-107.82,28.22,33.53,23.47,51.99
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2022,902.1,851.8,105.08,27.27,32.69,22.54,53.15
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2023,899.8,854.1,102.78,28.01,33.56,23.21,53.49
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2024,1073.3,1038.0,276.28,28.09,33.86,23.31,51.82
GHA,GHA_GHA13.7_2,SissalaEast,UpperWest,2025,849.6,819.8,52.58,27.9,33.62,23.33,55.89
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2000,728.9,717.2,-40.4,27.61,33.49,22.29,52.71
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2001,737.5,708.4,-31.8,28.01,34.08,22.57,50.15
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2002,641.6,606.0,-127.7,28.45,34.37,23.12,50.9
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2003,928.4,874.2,159.1,28.11,33.87,22.94,54.06
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2004,563.3,469.1,-206.0,28.31,34.26,22.95,52.78
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2005,779.2,695.1,9.9,28.26,34.04,23.09,53.88
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2006,651.2,611.7,-118.1,28.25,34.18,22.94,51.28
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2007,576.1,525.1,-193.2,28.16,34.12,22.87,50.56
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2008,622.6,610.2,-146.7,27.69,33.71,22.26,50.47
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2009,726.4,696.8,-42.9,28.24,34.15,23.04,54.25
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2010,825.8,773.5,56.5,28.14,33.87,22.99,55.82
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2011,734.1,682.2,-35.2,27.92,33.63,22.75,54.44
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2012,755.0,675.2,-14.3,27.86,33.6,22.75,54.15
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2013,646.9,571.6,-122.4,28.25,34.05,23.12,54.2
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2014,677.1,632.3,-92.2,28.28,33.99,23.18,54.4
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2015,779.4,758.1,10.1,28.39,34.29,23.08,50.36
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2016,734.7,674.0,-34.6,28.58,34.33,23.4,52.13
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2017,517.0,492.7,-252.3,28.31,34.09,23.4,49.66
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2018,716.5,666.5,-52.8,27.87,33.32,23.28,55.46
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2019,979.9,952.1,210.6,28.09,33.71,23.28,54.39
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2020,1052.6,976.4,283.3,28.28,33.97,23.43,51.58
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2021,716.4,689.9,-52.9,28.45,34.06,23.62,51.3
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2022,1018.6,955.5,249.3,27.52,33.29,22.61,52.33
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2023,923.9,850.0,154.6,28.21,34.04,23.22,52.94
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2024,1120.1,1098.3,350.8,28.18,34.07,23.31,51.97
GHA,GHA_GHA13.8_2,SissalaWest,UpperWest,2025,848.7,811.3,79.4,27.98,33.59,23.32,56.66
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2000,736.8,707.5,-78.5,27.06,32.84,21.81,55.57
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2001,642.6,596.5,-172.7,27.57,33.51,22.15,51.97
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2002,775.1,701.4,-40.2,27.71,33.43,22.59,55.24
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2003,1045.1,973.8,229.8,27.31,32.87,22.3,58.5
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2004,564.3,455.3,-251.0,27.46,33.18,22.32,57.73
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2005,761.4,660.5,-53.9,27.53,33.26,22.5,57.46
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2006,688.3,636.0,-127.0,27.52,33.28,22.39,56.02
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2007,756.9,686.1,-58.4,27.5,33.32,22.28,53.99
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2008,797.9,761.2,-17.4,27.08,32.96,21.81,54.44
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2009,703.8,652.4,-111.5,27.61,33.38,22.55,58.13
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2010,859.7,779.8,44.4,27.43,33.03,22.43,59.6
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2011,756.4,708.0,-58.9,27.5,33.17,22.42,56.89
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2012,765.0,655.6,-50.3,27.21,32.84,22.26,57.82
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2013,675.4,594.6,-139.9,27.62,33.31,22.6,57.27
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2014,721.7,651.0,-93.6,27.7,33.35,22.68,57.47
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2015,639.3,613.3,-176.0,27.85,33.68,22.63,53.29
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2016,778.6,728.6,-36.7,28.07,33.84,22.95,54.72
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2017,731.5,686.6,-83.8,28.09,33.42,23.23,54.15
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2018,827.6,751.3,12.3,27.45,32.68,22.86,58.93
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2019,1103.7,1051.9,288.4,27.93,33.34,23.15,57.51
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2020,986.6,896.6,171.3,27.96,33.38,23.09,55.16
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2021,815.2,770.1,-0.1,28.31,33.82,23.34,53.85
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2022,1107.0,946.7,291.7,27.21,32.76,22.29,55.78
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2023,1012.8,933.7,197.5,27.88,33.53,22.9,56.5
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2024,983.8,904.8,168.5,28.01,33.93,22.94,54.62
GHA,GHA_GHA13.10_2,WaEast,UpperWest,2025,961.2,890.4,145.9,28.02,33.65,23.39,58.06
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2000,950.8,913.5,39.49,27.06,32.67,22.05,57.73
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2001,766.5,712.4,-144.81,27.57,33.36,22.4,54.24
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2002,909.5,804.3,-1.81,27.79,33.34,22.87,57.16
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2003,1235.0,1103.7,323.69,27.46,32.96,22.58,59.81
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2004,706.1,561.0,-205.21,27.61,33.24,22.62,59.1
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2005,915.2,762.4,3.89,27.66,33.25,22.79,58.99
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2006,838.1,754.8,-73.21,27.76,33.48,22.72,56.78
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2007,820.2,716.8,-91.11,27.67,33.4,22.64,55.2
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2008,967.0,913.1,55.69,27.25,33.0,22.13,55.58
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2009,983.1,881.7,71.79,27.57,33.3,22.68,60.37
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2010,1058.8,957.2,147.49,27.54,33.03,22.7,61.21
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2011,950.2,862.8,38.89,27.42,32.93,22.62,59.29
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2012,938.5,825.6,27.19,27.21,32.7,22.45,59.72
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2013,877.9,765.9,-33.41,27.49,33.05,22.69,60.03
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2014,891.7,807.2,-19.61,27.61,33.09,22.79,60.05
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2015,870.3,818.7,-41.01,27.95,33.68,22.86,54.84
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2016,932.0,832.8,20.69,28.05,33.67,23.12,56.73
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2017,657.0,616.2,-254.31,27.73,33.08,23.21,54.68
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2018,771.3,684.8,-140.01,27.15,32.4,22.84,59.48
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2019,1102.8,1043.0,191.49,27.56,32.97,23.03,58.31
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2020,932.8,812.9,21.49,27.63,32.98,23.06,55.7
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2021,763.4,730.5,-147.91,27.92,33.36,23.3,54.9
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2022,1007.5,884.4,96.19,26.76,32.22,22.2,57.17
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2023,963.5,895.3,52.19,27.35,32.89,22.74,58.06
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2024,959.9,870.1,48.59,27.58,33.29,22.95,55.57
GHA,GHA_GHA13.9_2,WaMunicipal,UpperWest,2025,925.0,842.2,13.69,27.58,33.07,23.05,59.28
GHA,GHA_GHA13.11_2,WaWest,UpperWest,2000,804.8,768.6,-11.45,27.31,32.98,22.22,57.63
GHA,GHA_GHA13.11_2,WaWest,UpperWest,2001,620.4,581.9,-195.85,27.85,33.7,22.61,54.04
GHA,GHA_GHA13.11_2,WaWest,UpperWest,2002,699.7,616.5,-116.55,28.05,33.63,23.06,57.06
GHA,GHA_GHA13.11_2,WaWest,UpperWest,2003,1066.3,959.6,250.05,27.69,33.23,22.77,59.92
GHA,GHA_GHA13.11_2,WaWest,UpperWest,2004,583.6,462.1,-232.65,27.88,33.55,22.83,58.96
GHA,GHA_GHA13.11_2,WaWest,UpperWest,2005,775.8,656.9,-40.45,27.93,33.57,22.99,58.81
